run_id,repeat,fold,population,population_state,training_id_hash,validation_id_hash,eligible_training_id_hash,eligible_validation_id_hash,centers,boundary,n_train_before_eligibility,n_validation_before_eligibility,n_train_after_eligibility,n_validation_after_eligibility,train_events,train_censors,validation_events,validation_censors,train_structural_absence,train_small_roi_1_9,train_extractable,validation_structural_absence,validation_small_roi_1_9,validation_extractable,n_structural_absence,n_small_roi_1_9,n_extractable,inner_5fold_feasible,paired_comparator_run_id,paired_population_equal,R_low_candidate_hash,R_high_candidate_hash,B_data_read,B_reader_invoked,B_source_opened,B_statistics_generated,performance_generated,binding_W04_modeling_protocol_sha256,binding_W03_candidate_freeze_sha256,binding_W07_outer_split_config_sha256,binding_W07_outer_split_artifact_sha256,binding_W07A_protocol_sha256,binding_W07A_amendment_json_sha256,binding_P4R_reconciliation_sha256
M3L_vs_M3H,3,4,dual_radiomics,comparison_only,77d46bab0e410ccae66ed3180e8bb5f32fd0c5f70c81b8f0ca996eecdfc659a9,8ba47a2ed6346c5c1722187688696ace68138c826f7845b60a1c759660b93f33,257cfda339c88196df6cadbeb30a7b8896d8c6afc63e1c8cfbb16bebce725138,7feaffd13287c161eb2e72055505bc6448bf36d448b6af0aecc714555893e836,"[2.0831808850048676,3.4410383583245667]",2.762109621664717,315,78,283,71,67,216,16,55,20,9,286,4,3,71,24,12,357,True,M3H_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0,3,5,main,main,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M1,3,5,main,main,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2,3,5,main,main,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0_W_available,3,5,W_available,W_available,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,M5,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M5,3,5,W_available,W_available,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,M0_W_available,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_R_low,3,5,R_low,R_low,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,e24f7011dacf6dd918d8b8fea2a131fdbfeb1695cfebf5290ffaf04150610d8c,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,313,78,70,243,18,60,1,1,313,0,0,78,1,1,391,True,M3L,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L,3,5,R_low,R_low,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,e24f7011dacf6dd918d8b8fea2a131fdbfeb1695cfebf5290ffaf04150610d8c,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,313,78,70,243,18,60,1,1,313,0,0,78,1,1,391,True,M2_R_low,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_R_high,3,5,R_high,R_high,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,94e2fdae450f26f785570799c1e20ddbb507f58df5ea9d41d3f89b6effb40673,19a779d389f610c0b5df5a2479b1a82745ca52d1322365789359c278fd968c76,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,285,71,68,217,16,55,19,11,285,5,2,71,24,13,356,True,M3H,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3H,3,5,R_high,R_high,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,94e2fdae450f26f785570799c1e20ddbb507f58df5ea9d41d3f89b6effb40673,19a779d389f610c0b5df5a2479b1a82745ca52d1322365789359c278fd968c76,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,285,71,68,217,16,55,19,11,285,5,2,71,24,13,356,True,M2_R_high,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_dual_radiomics,3,5,dual_radiomics,dual_radiomics,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,5652f7337c0e322a880f3286c52a350713596a9d9cb355253b09eeafe6488fbf,19a779d389f610c0b5df5a2479b1a82745ca52d1322365789359c278fd968c76,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,283,71,67,216,16,55,20,12,283,5,2,71,25,14,354,True,M3L_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L_dual_radiomics,3,5,dual_radiomics,dual_radiomics,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,5652f7337c0e322a880f3286c52a350713596a9d9cb355253b09eeafe6488fbf,19a779d389f610c0b5df5a2479b1a82745ca52d1322365789359c278fd968c76,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,283,71,67,216,16,55,20,12,283,5,2,71,25,14,354,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3H_dual_radiomics,3,5,dual_radiomics,dual_radiomics,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,5652f7337c0e322a880f3286c52a350713596a9d9cb355253b09eeafe6488fbf,19a779d389f610c0b5df5a2479b1a82745ca52d1322365789359c278fd968c76,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,283,71,67,216,16,55,20,12,283,5,2,71,25,14,354,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M4,3,5,dual_radiomics,dual_radiomics,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,5652f7337c0e322a880f3286c52a350713596a9d9cb355253b09eeafe6488fbf,19a779d389f610c0b5df5a2479b1a82745ca52d1322365789359c278fd968c76,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,283,71,67,216,16,55,20,12,283,5,2,71,25,14,354,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0-R,3,5,main,main,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M1-R,3,5,main,main,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2-R,3,5,main,main,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L_vs_M3H,3,5,dual_radiomics,comparison_only,544a2d185a2fdbbf9b78ae9061a9b2f14851ccc675897585db31fd054dd012fe,ea685b23099167397045ea400a9d27407ea27de1ca678ed38a8d693725637ccc,5652f7337c0e322a880f3286c52a350713596a9d9cb355253b09eeafe6488fbf,19a779d389f610c0b5df5a2479b1a82745ca52d1322365789359c278fd968c76,"[2.0909301654548638,3.534343751207797]",2.81263695833133,315,78,283,71,67,216,16,55,20,12,283,5,2,71,25,14,354,True,M3H_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0,4,1,main,main,378bf9c42e8bfb8bd0a758bf7629d99b384139d0d1a069ee513f2f3b1faa95d8,02b362e15b1336b1ab1ab19e2d22917dfec1add025811a5d8a91a1bf0f74772d,378bf9c42e8bfb8bd0a758bf7629d99b384139d0d1a069ee513f2f3b1faa95d8,02b362e15b1336b1ab1ab19e2d22917dfec1add025811a5d8a91a1bf0f74772d,"[2.104742715367216,3.5159338851846726]",2.8103383002759443,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M1,4,1,main,main,378bf9c42e8bfb8bd0a758bf7629d99b384139d0d1a069ee513f2f3b1faa95d8,02b362e15b1336b1ab1ab19e2d22917dfec1add025811a5d8a91a1bf0f74772d,378bf9c42e8bfb8bd0a758bf7629d99b384139d0d1a069ee513f2f3b1faa95d8,02b362e15b1336b1ab1ab19e2d22917dfec1add025811a5d8a91a1bf0f74772d,"[2.104742715367216,3.5159338851846726]",2.8103383002759443,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
