影像号,reader,structural_state,status,failure_class,failure_reason,diagnostics_Configuration_EnabledImageTypes,diagnostics_Configuration_Settings,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Hash,diagnostics_Image-original_Maximum,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Size,diagnostics_Image-original_Spacing,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_CenterOfMass,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Size,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_VoxelNum,diagnostics_Versions_Numpy,diagnostics_Versions_PyRadiomics,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Versions_SimpleITK
IMG-16B3264BD9,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,fe09b719cebf044cc71c20cc1d881faa91241bce,9.410042762756348,3.4718045945399765,0.016160819679498672,"(62, 68, 30)","(0.9999999999999999, 1.0, 1.9999999999999996)","(13, 24, 14, 32, 31, 9)","(2.580301656480472, 53.153560391416526, -17.164230460507675)","(28.532771878432808, 37.68912486268766, 17.735627975100694)",0a8a72d2c9021ff1a9841676286465d8d996f0d1,"(62, 68, 30)","(0.9999999999999999, 1.0, 1.9999999999999996)",1.0,2731.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-A3C8C2DD06,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,ef8d622a4c8ecc228ba6625e29495801f7dd8673,7.294010639190674,3.060869606794134,0.2215636521577835,"(49, 44, 29)","(1.0, 1.0, 2.0)","(5, 5, 0, 39, 34, 24)","(-4.761887010684344, 41.49080576987441, 26.687803989328607)","(25.935322818563485, 22.389878588448884, 11.864745262680131)",2a033147ae799fdcbf208b22b105c7979a72d0d3,"(49, 44, 29)","(1.0, 1.0, 2.0)",1.0,8813.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-9CAFFB700F,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,08eb742c4d654a63d78917ae896fc5fb73d88a4c,10.236786842346191,3.179086979924302,0.19116006791591644,"(45, 48, 28)","(1.0, 1.0, 1.9999999999999996)","(5, 5, 5, 35, 38, 18)","(-0.19014039996624987, 46.7989598873264, -107.66525572521437)","(22.99569230769231, 23.526307692307693, 11.314307692307692)",2d32fd310cc6d21a07a59fbe193941c912692535,"(45, 48, 28)","(1.0, 1.0, 1.9999999999999996)",2.0,6500.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-34B5A93F0D,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,ef5cc818576431d541d55d132931f30352d02f2b,7.665438175201416,2.428358352724018,-0.2865934371948242,"(70, 77, 30)","(1.0, 1.0, 1.9999999999999998)","(8, 8, 0, 57, 64, 29)","(11.580150164054356, 55.89860727766278, 28.8127740582987)","(38.75421237730303, 40.639730197889875, 13.681329064091123)",b6b466c20af682b26464e9d0997f1233010e8e06,"(70, 77, 30)","(1.0, 1.0, 1.9999999999999998)",1.0,38102.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-D1AF77C161,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,853defdceba294f3e0105291e5a4aa50719025e7,8.552831649780273,3.3924290186778925,0.07080312818288803,"(48, 74, 43)","(1.0, 1.0, 1.9999999999999998)","(5, 5, 5, 38, 63, 33)","(-4.262758644510942, 29.991860970526627, -82.72001389720862)","(25.922007907032466, 27.56679046363963, 22.61399305139571)",cbe057aaaf78889bfe4cd04f93a2474b6b59dc7b,"(48, 74, 43)","(1.0, 1.0, 1.9999999999999998)",10.0,8347.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-9F1071F4E8,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,1f4a835ef94d87d3e5d1c7a1d45e2092d7194383,7.540317058563232,3.386765672495732,0.32913944125175476,"(60, 52, 31)","(1.0, 1.0, 2.0)","(5, 5, 1, 50, 40, 25)","(-13.920742136528649, 43.45135877193087, 14.080038515106265)","(32.43768920282543, 21.018415741675074, 12.741548940464178)",1c0513ca8f76fba1ada18c43d682b39866b92460,"(60, 52, 31)","(1.0, 1.0, 2.0)",11.0,7928.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-C870A6AC1C,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,79503f6180ec07e3c0095d084e7e0ba16fef26de,8.035799980163574,3.3305561399596053,-0.023329617455601692,"(51, 68, 33)","(1.0, 0.9999999999999999, 2.0)","(5, 5, 0, 41, 58, 33)","(4.582882733994225, 38.460510446477585, -29.01643159681454)","(25.97516608668143, 29.45851787409048, 14.985684909838659)",c152d0f6c72053e7af32e9e4ab2de035befe0ef4,"(51, 68, 33)","(1.0, 0.9999999999999999, 2.0)",4.0,25288.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-30F089654C,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,503ebc0530f6615238c8440068c702f09c9c7414,10.132217407226562,2.842485850289055,0.0,"(62, 59, 30)","(1.0, 1.0, 2.0)","(5, 5, 0, 52, 48, 29)","(-24.18695229984937, 47.8295778740953, -26.238486231958483)","(27.574018406326598, 26.505804004994683, 13.040234935022893)",69ada40e1333d413790dac9a9d862ef4ddd6d184,"(62, 59, 30)","(1.0, 1.0, 2.0)",1.0,21623.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-7D9C529BB1,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,eda3924423f7b23b2b2fe6c13987bc3006a73b3d,8.139266967773438,3.4609010734846786,0.0,"(51, 59, 30)","(0.9999999999999999, 1.0, 2.0)","(5, 5, 5, 41, 49, 24)","(-4.9379713969500045, 28.07157956462737, 2.9576956796320033)","(25.451210059426405, 32.95220049952631, 17.969942296098527)",f9e11e1e0f51055f530986369a13c8c25fd3f0f4,"(51, 59, 30)","(0.9999999999999999, 1.0, 2.0)",1.0,11611.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-2D53CE5376,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,8b1dad96841733102b70b493d58f0ebd996c9f27,10.082358360290527,3.6425473446306884,0.13433592021465302,"(51, 51, 33)","(1.0, 1.0, 2.0)","(5, 5, 1, 41, 40, 28)","(2.506137494847863, 39.516402856069625, -35.88949550935249)","(25.865233708631866, 21.804731036051404, 13.719435914932333)",bcf80642df4a0bb49f68507c944c76996b6dee61,"(51, 51, 33)","(1.0, 1.0, 2.0)",5.0,8793.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-E90D2F9CF7,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,9ed52d8f8beae9a7e8aa2143b1c56b87e610f4ed,8.085908889770508,3.078286959893328,0.0,"(45, 43, 25)","(1.0, 1.0, 2.0)","(5, 5, 5, 33, 33, 18)","(-16.554831946417146, 31.158533450039343, -20.086287103484995)","(23.046271510516252, 20.63173996175908, 12.008795411089865)",333da7ee98b8414fa6cef6fecf64e860eb2fa209,"(45, 43, 25)","(1.0, 1.0, 2.0)",12.0,2615.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-5257F0B748,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,2b1fe7eb3157153ee2b135b13aa0399a050b1245,7.307307243347168,3.069972859225474,-0.24539035558700562,"(37, 36, 25)","(0.9999999999999999, 1.0, 1.9999999999999998)","(5, 5, 5, 27, 26, 15)","(0.3386070274682247, 63.93203510702766, 28.040435018838657)","(18.78526048284625, 17.24862346463363, 11.021177467174926)",24175905b3c66280b476f99afd3e4a5e69a17309,"(37, 36, 25)","(0.9999999999999999, 1.0, 1.9999999999999998)",1.0,2361.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-9C7F306FC4,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,57a3605a78af40244bae7c5e6f1bc3e4756037f3,11.11328125,3.234629045483232,0.0,"(37, 39, 29)","(0.9999999999999999, 0.9999999999999999, 2.0)","(5, 5, 5, 27, 29, 20)","(-5.199925094875056, 42.15869137211888, -13.275954886194672)","(18.713996529786005, 19.126084441873914, 14.157027183342972)",652e28d5b4b45a4689898b82458e685231deb2f6,"(37, 39, 29)","(0.9999999999999999, 0.9999999999999999, 2.0)",2.0,3458.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-D6AD15F9D9,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,9f81b93590a5e77432efad6874dcb9cdb85ec5a6,7.787754535675049,2.6864250629686173,0.0,"(70, 75, 34)","(0.9999999999999999, 1.0, 2.0)","(5, 5, 0, 60, 65, 33)","(-24.97802233302201, 37.386292661719594, 1.9090234486271243)","(33.5662625029848, 42.88249184155369, 19.56355628664668)",150bdd480409a82ead8861837964e2edaca72c26,"(70, 75, 34)","(0.9999999999999999, 1.0, 2.0)",1.0,37691.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-893073F906,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,07915d85768f9ace33e8a5c543f8b8a77ab52602,7.335143566131592,3.122105134803432,0.15467381477355957,"(66, 77, 28)","(1.0, 1.0, 2.0)","(9, 5, 7, 50, 55, 16)","(-2.4021575518795437, 28.538215924138306, 6.916608470290807)","(29.171934260429836, 30.965865992414663, 13.808154235145386)",0b2cdeb9dc18268657f3e5beaa0be62e4037af77,"(66, 77, 28)","(1.0, 1.0, 2.0)",12.0,3164.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-3C4E938C01,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,fa33dac159a7b93e73387eda8236f3f8439accf1,10.577427864074707,3.2483180938364113,-0.032625410705804825,"(66, 109, 48)","(1.0, 1.0, 2.0)","(5, 7, 5, 56, 97, 38)","(6.550306680876318, 23.66257547693796, -44.726786407767)","(32.49995145631068, 58.84352750809062, 22.008106796116504)",40e9923c8fc170779dc7f6d13f03f7378ed1beff,"(66, 109, 48)","(1.0, 1.0, 2.0)",8.0,61800.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-674546F2D1,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,dc74317bfa4fafaf93484667163a113e48282787,8.157843589782715,3.6918303741952783,0.11405608057975769,"(55, 47, 32)","(1.0, 0.9999999999999999, 2.0)","(5, 5, 5, 45, 34, 27)","(-4.847273751097692, 32.69769796383307, -15.319025898362483)","(22.181103600062883, 19.45055808835089, 16.2754283917623)",d8e24c8e368557598cde842e0b3acc5f29f55140,"(55, 47, 32)","(1.0, 0.9999999999999999, 2.0)",8.0,6361.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-27DA8AE9DB,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,0ff9c59880d72aee2a3dbfbfaa85630bdad4dd1d,9.630395889282227,3.693358383455826,0.27785009145736694,"(48, 51, 31)","(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(5, 5, 5, 38, 39, 21)","(-12.103542928517218, 44.37314933761385, 29.81678018600889)","(25.56368782854832, 21.85954980455587, 14.156490093004448)",b5b3605944c4483097730e6bb4fc100e72a34ca9,"(48, 51, 31)","(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)",2.0,7419.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-BE686C84B9,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,8b69e40ef736bfec0e8f2c4e073e6e614bfcd9f1,10.39293098449707,4.694715962156627,-0.22970670461654663,"(54, 41, 29)","(0.9999999999999999, 1.0, 1.9999999999999998)","(5, 5, 5, 44, 31, 19)","(-1.554918834504491, 50.970045794563035, 43.80285522724766)","(27.549356223175966, 21.38197424892704, 15.975321888412017)",fe4cdec6d31f34ac6e1a797ba5980319c311138f,"(54, 41, 29)","(0.9999999999999999, 1.0, 1.9999999999999998)",6.0,1864.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-EE9195B25E,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,8e5eb54212e3862c0ffc2aec576f0caf2f9f10e8,9.373565673828125,3.841499847903878,-0.007924910634756088,"(67, 53, 40)","(0.9999999999999999, 0.9999999999999999, 2.0)","(7, 8, 6, 53, 36, 30)","(-8.015389252085996, 50.080289322256135, 2.089337835695172)","(33.47434899212735, 27.791850506099145, 20.288173717449606)",789a5d6f15704273984ca21abf717b4f5de90bdd,"(67, 53, 40)","(0.9999999999999999, 0.9999999999999999, 2.0)",4.0,11559.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-1719460986,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,f9bc7975c2b1ae1f6eef823caaef77fe75c7d8d6,5.924169540405273,2.90052300077637,0.1840229481458664,"(53, 49, 30)","(1.0, 1.0, 2.0)","(5, 5, 5, 43, 39, 20)","(-4.429808423232263, -23.50574325415669, 48.93699474685953)","(26.557004187285877, 24.417681766273315, 16.33469737342977)",b1552121487512ca4baeb0c571202d48df2ae2c4,"(53, 49, 30)","(1.0, 1.0, 2.0)",2.0,10508.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-A58F224B6A,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,15590c397fbd1aa43d03202837b97f2fdc6a05d0,7.490267753601074,2.970164876784898,0.2982766032218933,"(51, 49, 32)","(1.0, 1.0, 2.0)","(5, 5, 5, 41, 39, 22)","(2.921516246622467, 47.34236211631723, 4.178171053767191)","(24.17424700094934, 23.371450763787003, 15.707085526883576)",38fefb0f807dc3cd13f365c21cec97035b2a3f40,"(51, 49, 32)","(1.0, 1.0, 2.0)",1.0,11587.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-41987B3798,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,a71fa240ac6207dc658de69588e471a43aed535e,7.338630676269531,2.906332667563839,-0.02482103928923607,"(64, 66, 33)","(1.0, 1.0, 1.9999999999999998)","(5, 5, 5, 54, 56, 27)","(5.553634893142437, 41.34792585791133, -33.19894945622256)","(32.718373011636594, 29.372210953346855, 17.917369488630296)",48fb61bba584162cd67c553f8afc071d56877743,"(64, 66, 33)","(1.0, 1.0, 1.9999999999999998)",1.0,18734.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-96B898FDD0,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,791d6b7149343c34f92dadd61aecda1015548e5b,12.3844633102417,3.68298697851482,0.0,"(45, 47, 25)","(1.0, 1.0, 2.0)","(7, 5, 5, 33, 35, 16)","(-15.870173960600937, 59.126917311817834, -16.000148106541644)","(26.18936877076412, 21.51434611899728, 9.785865297493205)",0287b7ab58ddca2b8dbb55a71ea6dffcbe1130cd,"(45, 47, 25)","(1.0, 1.0, 2.0)",11.0,3311.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-5CBD2CD4FB,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,6fc0747bea80693d53ad6e3c5afce0ef304f6d8e,8.890521049499512,3.226868535773604,-0.07074678689241409,"(52, 58, 30)","(1.0, 1.0000000000000002, 2.0)","(5, 5, 0, 41, 48, 26)","(-7.903652976945686, 45.29587732673272, -6.529882703153433)","(25.80462090623598, 27.2207267833109, 12.249588754299387)",d879ac72edefca009f22f0454fdb3595a5e7dc79,"(52, 58, 30)","(1.0, 1.0000000000000002, 2.0)",2.0,13374.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-3F82CE680D,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,9187a28cd7437a9d84474fcc5210a3eabb016993,7.487524032592773,3.2473362091668236,0.5644494891166687,"(42, 61, 28)","(1.0, 1.0, 1.9999999999999998)","(5, 5, 5, 32, 51, 19)","(-4.585961563122872, 29.48418801516305, -6.276022670472585)","(17.92297581493165, 24.41298633017876, 10.67534174553102)",e89d593dad5a3082762b12811ccafd46e90cc9ee,"(42, 61, 28)","(1.0, 1.0, 1.9999999999999998)",14.0,3804.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-49DD8ACE53,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,1617cff25c703726dbb2943d4e7557db3196b19a,8.717841148376465,3.6733470437427362,0.5334428548812866,"(42, 44, 20)","(1.0, 1.0, 1.9999999999999998)","(5, 5, 5, 32, 31, 10)","(-11.315939431297359, 42.46409492773745, -52.688965344964316)","(19.565820777160983, 20.631641554321966, 9.549167327517843)",e7849010359af73fcf9a831169a7dc37d3ec7fe2,"(42, 44, 20)","(1.0, 1.0, 1.9999999999999998)",1.0,2522.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-73F9CFC758,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,c7bb9dc44a630df6f2e70ea0f9afc78af3398905,9.241918563842773,3.944799859179948,-0.6654942035675049,"(49, 44, 28)","(1.0, 1.0, 2.0)","(5, 5, 1, 39, 33, 22)","(-8.723223603574176, 47.92329055479973, -65.16476757205568)","(28.539196940726576, 14.165073295092416, 13.622052262587635)",b8be9ad3e257ee89471f33016a19bd3c225f4188,"(49, 44, 28)","(1.0, 1.0, 2.0)",11.0,1569.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
