影像号,reader,structural_state,status,failure_class,failure_reason,diagnostics_Configuration_EnabledImageTypes,diagnostics_Configuration_Settings,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Hash,diagnostics_Image-original_Maximum,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Size,diagnostics_Image-original_Spacing,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_CenterOfMass,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Size,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_VoxelNum,diagnostics_Versions_Numpy,diagnostics_Versions_PyRadiomics,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Versions_SimpleITK
IMG-1C3C176B7E,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,d9ccb1489433b22f442f7d0b5f3978907ae89ccb,11.129530906677246,4.117413100197661,-0.36046940088272095,"(70, 64, 29)","(1.0, 0.9999999999999999, 2.0)","(5, 5, 0, 60, 54, 24)","(25.36115896743989, 47.028169689000435, 15.484154379125876)","(31.52244694842356, 31.21661394092347, 10.474034052536167)",0babd16bf5150e5d73f82a4dab6ef740db2e22cc,"(70, 64, 29)","(1.0, 0.9999999999999999, 2.0)",1.0,28133.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-964D61E27E,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,bef3356aa9cc6c97812654943ee04f778833f840,9.662354469299316,3.1167265505254265,0.2707255184650421,"(43, 41, 28)","(1.0, 1.0000000000000002, 1.9999999999999998)","(5, 5, 5, 31, 28, 18)","(10.84668208020202, 19.057801544448534, -62.00234646065799)","(18.485553470919324, 18.568292682926828, 13.996435272045028)",3f2821b65d2cadb1fb94a009d30965578e2d4341,"(43, 41, 28)","(1.0, 1.0000000000000002, 1.9999999999999998)",1.0,5330.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-570F46402F,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,1232f8032c5164e1738d4cc3f707d1260fc1ac23,16.52711296081543,5.3399659001298225,0.0,"(42, 37, 26)","(1.0, 1.0, 2.0)","(5, 5, 5, 32, 27, 18)","(0.7269873366740995, 50.359501246938734, 72.52376688910348)","(19.06450252951096, 16.484612141652615, 14.968170320404722)",54707449a303ee3b361158a70279def9921927bd,"(42, 37, 26)","(1.0, 1.0, 2.0)",1.0,4744.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-94107097DD,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,6153b76d0aef7e8d4354ba61d5985ebdbd6af17c,8.968266487121582,3.6274834697205596,0.0782485231757164,"(38, 30, 24)","(1.0, 0.9999999999999999, 2.0)","(7, 5, 5, 26, 17, 14)","(-7.183789742691243, 32.12418241103048, 101.21292125258202)","(17.856965174129353, 13.345771144278608, 8.804726368159203)",41f3c2ee15cacd65c83cbcda12185a1e7582c653,"(38, 30, 24)","(1.0, 0.9999999999999999, 2.0)",3.0,804.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-CE3932CEDA,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,56f7fd8bb98cad6023c735d1fc6dadc1129069af,9.061225891113281,2.7204079528384293,-0.0791909396648407,"(47, 41, 21)","(0.9999999999999998, 1.0, 2.0)","(8, 16, 5, 30, 20, 11)","(-7.429015370227791, 60.811541897531484, 29.768739479796377)","(25.089562764456982, 27.188293370944994, 10.734132581100141)",34729f35930a7d70b5e6e31163edad1478676433,"(47, 41, 21)","(0.9999999999999998, 1.0, 2.0)",1.0,1418.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-0BB0F6A309,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,c8e186af5452f92cd04ad0f30aca8f4c67b8b0d5,10.333268165588379,4.832014320072459,0.2502061724662781,"(45, 59, 31)","(0.9999999999999999, 1.0, 1.9999999999999998)","(5, 5, 1, 35, 49, 25)","(-13.544273424482562, 26.706835193538307, -53.319850744424514)","(20.41964101506086, 28.17660408500103, 12.373530018568186)",000b1255a47dcd6baa78eba81b53afd7faf9aaee,"(45, 59, 31)","(0.9999999999999999, 1.0, 1.9999999999999998)",1.0,9694.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-59B11B70B9,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,2d26d3686ac5818cdba915a58cf2e56c19218efc,16.826669692993164,4.812629804109405,-0.6417157649993896,"(76, 69, 34)","(1.0, 1.0, 2.0)","(5, 5, 0, 66, 59, 31)","(-8.889813182406776, 25.761869334822947, -40.716765653960294)","(37.27457492406824, 31.722416191206108, 15.839251752817281)",1fee55a35de6758032e185389cd78898f4e2ab99,"(76, 69, 34)","(1.0, 1.0, 2.0)",1.0,35229.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-66019C89DD,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,c3c746efc1206d9429df3be8188742ad61252401,11.82558536529541,4.1186019050288465,-0.37093934416770935,"(71, 66, 29)","(1.0, 1.0, 2.0)","(6, 6, 5, 60, 53, 21)","(-13.489270862008773, 1.7649228905534535, 70.06852384318665)","(36.79454545454546, 34.24227272727273, 13.253863636363636)",9db66bcbad79b2d0f9f13f64976aba21e82d8d90,"(71, 66, 29)","(1.0, 1.0, 2.0)",29.0,4400.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-C645016C68,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,cb0db8318fcf1894f9eab851ba6cd137caf5a999,13.26986026763916,5.372451390444926,0.0,"(44, 51, 34)","(1.0, 0.9999999999999999, 2.0)","(5, 5, 1, 34, 41, 30)","(-16.853719122885675, 33.8424024738243, -0.21220078302065914)","(20.237950603468946, 24.620813683958115, 15.420430021581009)",ee259e2e5d13607edde24233085cdaf05a226ffc,"(44, 51, 34)","(1.0, 0.9999999999999999, 2.0)",1.0,12511.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-9100D2E107,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,f465d472f250b2c4cde636709b2883a352614e72,9.718765258789062,2.8611651830729983,0.21425676345825195,"(31, 30, 21)","(1.0, 1.0, 1.9999999999999998)","(8, 5, 5, 14, 20, 11)","(-18.185678193579804, 25.00462590108426, 13.49451475688096)","(15.406296851574213, 14.182908545727136, 10.581709145427286)",8f5915c5f62ae8d72ba83747b731365a52525cf1,"(31, 30, 21)","(1.0, 1.0, 1.9999999999999998)",4.0,667.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-983E2BC02B,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,0bcc836733991ea5c786b960feb7b9c790fd84d2,15.307236671447754,5.519926101497085,-0.2857215404510498,"(53, 54, 30)","(1.0, 1.0, 2.0)","(8, 5, 0, 40, 44, 26)","(-4.048660849385836, 20.099294632967847, -32.498584812991)","(25.44431824974595, 25.116982485504213, 14.198876203000777)",181fe93c7a2a33dd40dd53aaf3df323ea5005a82,"(53, 54, 30)","(1.0, 1.0, 2.0)",2.0,16729.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-59057F2048,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,5c0685436b1a51145aa10e6b2031aa50c81b4716,11.068961143493652,4.990017383416928,0.31440743803977966,"(46, 46, 26)","(0.9999999999999999, 1.0, 2.0)","(5, 5, 5, 36, 32, 16)","(2.6787048485397627, 18.119636892904637, 8.559078437887585)","(20.842410015649453, 19.52112676056338, 13.265414710485134)",f66f248ad295d24b0c162d13f75fd74d473cf659,"(46, 46, 26)","(0.9999999999999999, 1.0, 2.0)",1.0,6390.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-B5F9077483,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,b1b2326fae282e1fd157da36783348853ed4e7e4,9.376126289367676,2.803065952743265,0.0,"(57, 62, 30)","(0.9999999999999999, 1.0, 1.9999999999999998)","(6, 8, 3, 44, 44, 26)","(-13.86401052870579, 44.13244492292113, 30.822925586071353)","(28.96132596685083, 34.80110497237569, 11.92817679558011)",32684e2be938b6287429ea2a448bf7a9c4da1dac,"(57, 62, 30)","(0.9999999999999999, 1.0, 1.9999999999999998)",21.0,181.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-BC8AB8F6A4,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,c9024b650439170ea2d2e194eec88286d34e1018,6.573591232299805,2.2644120021784238,0.35826292634010315,"(36, 30, 13)","(1.0, 0.9999999999999999, 2.0)","(15, 17, 3, 5, 5, 5)","(-5.4305923300302155, 10.85992975855132, -36.79413261648129)","(17.454545454545453, 19.272727272727273, 3.6363636363636362)",11dc9eb454e0fc422440294cd23cea62a41f8189,"(36, 30, 13)","(1.0, 0.9999999999999999, 2.0)",3.0,11.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-BA39BCD54C,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,4d323ec1c643f687a946106ca3fedf77dec043c7,5.7157883644104,1.9757544121392863,0.0,"(65, 79, 30)","(0.9999999999999999, 0.9999999999999999, 2.0)","(6, 14, 0, 43, 56, 16)","(8.176980776539988, 48.43297081187256, -10.29775702087743)","(27.013019821220364, 49.29906723668869, 6.176642052079285)",0a385208fb173a94ba64ccb634270a2a6ce4f967,"(65, 79, 30)","(0.9999999999999999, 0.9999999999999999, 2.0)",8.0,5146.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-D79FE4D26B,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,a2c46d9529ca7859c24866e4de05e0b617bf464c,7.704906940460205,2.8464521064217085,0.11398705095052719,"(54, 56, 29)","(0.9999999999999999, 1.0, 2.0)","(5, 10, 5, 42, 41, 15)","(-18.63217128418124, 36.66981291484774, -22.114540370548767)","(14.731049971925884, 30.24649073554183, 13.61650758001123)",78a2e1e1e1de8aff22be6b0e2b3a7efecdde6ab4,"(54, 56, 29)","(0.9999999999999999, 1.0, 2.0)",9.0,1781.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-18C718D733,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,0471266c6827920e3660f78f16b1d4d0b4a9b6d2,8.688549995422363,3.0064368924458034,0.2455451786518097,"(37, 39, 29)","(0.9999999999999999, 1.0, 2.0)","(7, 10, 5, 24, 22, 19)","(-10.64255116602424, 59.39614691012857, 8.574351738719603)","(18.124324324324323, 20.407207207207207, 18.9981981981982)",d61e323d959de682e6c5b657c654ebe5294799ee,"(37, 39, 29)","(0.9999999999999999, 1.0, 2.0)",9.0,555.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-CEF96B0BDF,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,067761683e2fc5254df32fa55bddc39f8525462c,9.194158554077148,3.021003765957002,-0.09120242297649384,"(68, 73, 30)","(1.0, 0.9999999999999999, 1.9999999999999998)","(8, 6, 1, 54, 60, 28)","(8.7694804335555, 59.096473085138584, 7.251822698590111)","(25.98869081847805, 39.968947671075334, 8.910484953038145)",80c6397f5db0c1c9f4276d5319ac9dbdc1f67b17,"(68, 73, 30)","(1.0, 0.9999999999999999, 1.9999999999999998)",24.0,5217.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-F48A5C5E70,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,e6bc9bd952490e154ce039db19b23a3fa16d8995,9.13293170928955,2.681888787908547,-0.045518744736909866,"(51, 48, 29)","(1.0, 0.9999999999999999, 2.0)","(9, 5, 6, 33, 38, 17)","(-31.326743581228335, 76.2424226391428, -33.00830643601982)","(25.421225382932167, 32.25382932166302, 14.950765864332604)",9abe4dc0a228f124d38209d87fa6d9a8e3c22bc3,"(51, 48, 29)","(1.0, 0.9999999999999999, 2.0)",10.0,1828.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-45C8FC8645,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,5b287cfd37b841204cfb142d34be42ec0a5d78fa,7.517092227935791,2.5403524500167824,0.0,"(66, 80, 30)","(1.0, 0.9999999999999999, 2.0)","(13, 28, 0, 45, 46, 29)","(-7.824344029963932, 37.121481220303195, 3.9255044882694037)","(30.324621733149932, 38.43328748280605, 9.851444291609354)",3d6d64a58516ed53d29bcf48750893c7b8fe1a0c,"(66, 80, 30)","(1.0, 0.9999999999999999, 2.0)",11.0,1454.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-056BB79AE2,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,6c0e784efec76835365ce1ed73bf606620790df9,7.434433460235596,3.6741605224012437,0.21048876643180847,"(58, 46, 25)","(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(18, 5, 7, 35, 33, 13)","(19.36952849033562, 10.962157026740101, 1.326932674054536)","(38.56545820745217, 14.370594159113796, 14.093655589123868)",83b1713e08e124b50a86e30c1b8880d6913f034e,"(58, 46, 25)","(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)",5.0,1986.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-048378B0B0,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,556cb54a8d5b749e688b36941c3dea0c07fd994d,8.145427703857422,3.5482588968359567,0.24787823855876923,"(45, 44, 23)","(1.0, 1.0, 2.0000000000000004)","(12, 8, 6, 26, 31, 12)","(-8.436973765513333, 36.78287720028464, 8.533626365209539)","(21.649093904448105, 26.334431630971995, 14.795716639209227)",bbb4a626b74f8ce6c1f9528699afbfb3d9bbf807,"(45, 44, 23)","(1.0, 1.0, 2.0000000000000004)",9.0,607.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-5B62E67F31,R1,dual-habitat,technical_failure,technical_failure,"ValueError: Size of the ROI is too small (minimum size: 10, ROI size: 6",,,,,,,,,,,,,,,,,,,,,,
IMG-ADCAE30DC9,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,6b13b00513c02f0aa52e9263d04f1a76b51b8374,9.25327205657959,3.6135161327912213,-0.050586313009262085,"(53, 51, 27)","(1.0000000000000002, 1.0, 2.0)","(5, 7, 5, 40, 39, 20)","(-3.1659053154079047, 52.02599827032597, -19.21617329005234)","(25.20169811320755, 25.62433962264151, 15.517358490566037)",1ae5a08d67ad2bd87ec61245332bc8e642485376,"(53, 51, 27)","(1.0000000000000002, 1.0, 2.0)",5.0,5300.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-25FD3B5DE5,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,aff8e420302a91fe0c8e3678fbc70327129f22a6,8.563682556152344,3.089733998972899,-0.10994784533977509,"(82, 56, 33)","(1.0, 1.0, 1.9999999999999996)","(8, 7, 3, 67, 42, 28)","(-37.1335944804397, 39.240460947743244, -27.673355552490584)","(24.007769145394008, 28.174250832408436, 15.482796892341842)",5e19cc7a6f9c1a4f9231d78019f81c700775943c,"(82, 56, 33)","(1.0, 1.0, 1.9999999999999996)",27.0,1802.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-52C0E1D917,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,878f73008d470cb4559f89016508fe8c03e8c9a3,7.932008266448975,3.2099745861086157,0.18410120904445648,"(48, 55, 33)","(1.0, 1.0, 2.0)","(6, 7, 7, 36, 43, 21)","(-5.142522535569746, 44.63030662258945, 31.92281596911825)","(20.12779357984559, 35.43783015034539, 17.279357984559123)",a5c08dac49acf945f36d6f5f73ac810fe331ac5e,"(48, 55, 33)","(1.0, 1.0, 2.0)",6.0,4922.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
