repeat_id,fold,imputation,radiomics_after_filter,model2_nonzero,model3_radiomics_nonzero
47,2,18,106,0,0
47,2,19,106,0,0
47,2,20,106,0,0
47,3,1,103,8,5
47,3,2,103,8,3
47,3,3,103,8,0
47,3,4,103,8,4
47,3,5,103,8,4
47,3,6,103,8,4
47,3,7,103,8,0
47,3,8,103,8,5
47,3,9,103,8,3
47,3,10,103,8,6
47,3,11,103,8,0
47,3,12,103,8,4
47,3,13,103,8,6
47,3,14,103,8,4
47,3,15,103,8,4
47,3,16,103,8,4
47,3,17,103,8,4
47,3,18,103,8,0
47,3,19,103,8,4
47,3,20,103,8,0
47,4,1,105,0,0
47,4,2,105,0,0
47,4,3,105,0,0
47,4,4,105,0,0
47,4,5,105,0,0
47,4,6,105,0,0
47,4,7,105,0,0
47,4,8,105,0,0
47,4,9,105,0,0
47,4,10,105,0,0
47,4,11,105,0,0
47,4,12,105,0,0
47,4,13,105,0,0
47,4,14,105,0,0
47,4,15,105,0,0
47,4,16,105,0,0
47,4,17,105,0,0
47,4,18,105,0,0
47,4,19,105,0,0
47,4,20,105,0,0
47,5,1,106,0,0
47,5,2,106,0,0
47,5,3,106,0,0
47,5,4,106,0,0
47,5,5,106,0,0
47,5,6,106,0,0
47,5,7,106,0,0
47,5,8,106,0,0
47,5,9,106,0,0
47,5,10,106,0,0
47,5,11,106,0,0
47,5,12,106,0,0
47,5,13,106,0,0
47,5,14,106,0,0
47,5,15,106,0,0
47,5,16,106,0,0
47,5,17,106,0,0
47,5,18,106,0,0
47,5,19,106,0,0
47,5,20,106,0,0
48,1,1,100,6,0
48,1,2,100,6,0
48,1,3,100,6,0
48,1,4,100,6,0
48,1,5,100,6,0
48,1,6,100,6,0
48,1,7,100,6,0
48,1,8,100,6,0
48,1,9,100,6,0
48,1,10,100,6,0
48,1,11,100,6,0
48,1,12,100,6,0
48,1,13,100,6,0
48,1,14,100,6,0
48,1,15,100,6,0
48,1,16,100,6,0
48,1,17,100,6,0
48,1,18,100,6,0
48,1,19,100,6,0
48,1,20,100,6,0
48,2,1,107,0,0
48,2,2,107,0,0
48,2,3,107,0,0
48,2,4,107,0,0
48,2,5,107,0,0
48,2,6,107,0,0
48,2,7,107,0,0
48,2,8,107,0,0
48,2,9,107,0,0
48,2,10,107,0,0
48,2,11,107,0,0
48,2,12,107,0,0
48,2,13,107,0,0
48,2,14,107,0,0
48,2,15,107,0,0
48,2,16,107,0,0
48,2,17,107,0,0
48,2,18,107,0,0
48,2,19,107,0,0
48,2,20,107,0,0
48,3,1,105,4,0
48,3,2,105,4,0
48,3,3,105,4,0
48,3,4,105,4,1
48,3,5,105,4,0
48,3,6,105,4,0
48,3,7,105,4,0
48,3,8,105,4,0
48,3,9,105,4,0
48,3,10,105,4,0
48,3,11,105,4,0
48,3,12,105,4,0
48,3,13,105,4,0
48,3,14,105,4,0
48,3,15,105,4,0
48,3,16,105,4,3
48,3,17,105,4,3
48,3,18,105,4,3
48,3,19,105,4,0
48,3,20,105,4,0
48,4,1,108,0,0
48,4,2,108,0,0
48,4,3,108,0,0
48,4,4,108,0,0
48,4,5,108,0,0
48,4,6,108,0,0
48,4,7,108,0,0
48,4,8,108,0,0
48,4,9,108,0,0
48,4,10,108,0,0
48,4,11,108,0,0
48,4,12,108,0,0
48,4,13,108,0,0
48,4,14,108,0,0
48,4,15,108,0,0
48,4,16,108,0,0
48,4,17,108,0,0
48,4,18,108,0,0
48,4,19,108,0,0
48,4,20,108,0,0
48,5,1,106,0,0
48,5,2,106,0,0
48,5,3,106,0,0
48,5,4,106,0,0
48,5,5,106,0,0
48,5,6,106,0,0
48,5,7,106,0,0
48,5,8,106,0,0
48,5,9,106,0,0
48,5,10,106,0,0
48,5,11,106,0,0
48,5,12,106,0,0
48,5,13,106,0,0
48,5,14,106,0,0
48,5,15,106,0,0
48,5,16,106,0,0
48,5,17,106,0,0
48,5,18,106,0,0
48,5,19,106,0,0
48,5,20,106,0,0
49,1,1,106,6,0
49,1,2,106,6,0
49,1,3,106,6,0
49,1,4,106,6,0
49,1,5,106,6,0
49,1,6,106,6,0
49,1,7,106,6,0
49,1,8,106,6,0
49,1,9,106,6,0
49,1,10,106,6,0
49,1,11,106,6,0
49,1,12,106,6,0
49,1,13,106,6,0
49,1,14,106,6,0
49,1,15,106,6,0
49,1,16,106,6,0
49,1,17,106,6,0
49,1,18,106,6,0
49,1,19,106,6,0
49,1,20,106,6,0
49,2,1,102,9,0
49,2,2,102,9,6
49,2,3,102,9,4
49,2,4,102,9,3
49,2,5,102,9,0
49,2,6,102,9,7
49,2,7,102,9,5
49,2,8,102,9,0
49,2,9,102,9,3
49,2,10,102,9,7
49,2,11,102,9,4
49,2,12,102,9,0
49,2,13,102,9,4
49,2,14,102,9,0
49,2,15,102,9,0
49,2,16,102,9,3
49,2,17,102,9,7
49,2,18,102,9,0
49,2,19,102,9,0
49,2,20,102,9,0
49,3,1,105,0,0
49,3,2,105,0,0
49,3,3,105,0,0
49,3,4,105,0,0
49,3,5,105,0,0
49,3,6,105,0,0
49,3,7,105,0,0
49,3,8,105,0,0
49,3,9,105,0,0
49,3,10,105,0,0
49,3,11,105,0,0
49,3,12,105,0,0
49,3,13,105,0,0
49,3,14,105,0,0
49,3,15,105,0,0
49,3,16,105,0,0
49,3,17,105,0,0
49,3,18,105,0,0
49,3,19,105,0,0
49,3,20,105,0,0
49,4,1,104,0,0
49,4,2,104,0,0
49,4,3,104,0,0
49,4,4,104,0,0
49,4,5,104,0,0
49,4,6,104,0,0
49,4,7,104,0,0
49,4,8,104,0,0
49,4,9,104,0,0
49,4,10,104,0,0
49,4,11,104,0,0
49,4,12,104,0,0
49,4,13,104,0,0
49,4,14,104,0,0
49,4,15,104,0,0
49,4,16,104,0,0
49,4,17,104,0,0
49,4,18,104,0,0
49,4,19,104,0,0
49,4,20,104,0,0
49,5,1,104,0,0
49,5,2,104,0,0
49,5,3,104,0,0
49,5,4,104,0,0
49,5,5,104,0,0
49,5,6,104,0,0
49,5,7,104,0,0
49,5,8,104,0,0
49,5,9,104,0,0
49,5,10,104,0,0
49,5,11,104,0,0
49,5,12,104,0,0
49,5,13,104,0,0
49,5,14,104,0,0
49,5,15,104,0,0
49,5,16,104,0,0
49,5,17,104,0,0
49,5,18,104,0,0
49,5,19,104,0,0
49,5,20,104,0,0
50,1,1,103,0,0
50,1,2,103,0,0
50,1,3,103,0,0
50,1,4,103,0,0
50,1,5,103,0,0
50,1,6,103,0,0
50,1,7,103,0,0
50,1,8,103,0,0
50,1,9,103,0,0
50,1,10,103,0,0
50,1,11,103,0,0
50,1,12,103,0,0
50,1,13,103,0,0
50,1,14,103,0,0
50,1,15,103,0,0
50,1,16,103,0,0
50,1,17,103,0,0
50,1,18,103,0,0
50,1,19,103,0,0
50,1,20,103,0,0
50,2,1,109,0,0
50,2,2,109,0,0
50,2,3,109,0,0
50,2,4,109,0,0
50,2,5,109,0,0
50,2,6,109,0,0
50,2,7,109,0,0
50,2,8,109,0,0
50,2,9,109,0,0
50,2,10,109,0,0
50,2,11,109,0,0
50,2,12,109,0,0
50,2,13,109,0,0
50,2,14,109,0,0
50,2,15,109,0,0
50,2,16,109,0,0
50,2,17,109,0,0
50,2,18,109,0,0
50,2,19,109,0,0
50,2,20,109,0,0
50,3,1,104,7,0
50,3,2,104,7,0
50,3,3,104,7,0
50,3,4,104,7,0
50,3,5,104,7,0
50,3,6,104,7,0
50,3,7,104,7,0
50,3,8,104,7,0
50,3,9,104,7,0
50,3,10,104,7,0
50,3,11,104,7,0
50,3,12,104,7,0
50,3,13,104,7,0
50,3,14,104,7,0
50,3,15,104,7,0
50,3,16,104,7,0
50,3,17,104,7,0
50,3,18,104,7,0
50,3,19,104,7,0
50,3,20,104,7,0
50,4,1,107,0,0
50,4,2,107,0,0
50,4,3,107,0,0
50,4,4,107,0,0
50,4,5,107,0,0
50,4,6,107,0,0
50,4,7,107,0,0
50,4,8,107,0,0
50,4,9,107,0,0
50,4,10,107,0,0
50,4,11,107,0,0
50,4,12,107,0,0
50,4,13,107,0,0
50,4,14,107,0,0
50,4,15,107,0,0
50,4,16,107,0,0
50,4,17,107,0,0
50,4,18,107,0,0
50,4,19,107,0,0
50,4,20,107,0,0
50,5,1,106,0,0
50,5,2,106,0,0
50,5,3,106,0,0
50,5,4,106,0,0
50,5,5,106,0,0
50,5,6,106,0,0
50,5,7,106,0,0
50,5,8,106,0,0
50,5,9,106,0,0
50,5,10,106,0,0
50,5,11,106,0,0
50,5,12,106,0,0
50,5,13,106,0,0
50,5,14,106,0,0
50,5,15,106,0,0
50,5,16,106,0,0
50,5,17,106,0,0
50,5,18,106,0,0
50,5,19,106,0,0
50,5,20,106,0,0
