影像号,变体,尺度mm,K,聚类中心,聚类中心间距,ROI_Dice,common_voxels,adjusted_rand_index,unassigned_R1,unassigned_R2,H-low_Dice,H-low_fraction_R1,H-low_fraction_R2,R1_H-low_components,R1_H-low_largest_component_ml,R1_H-low_largest_component_fraction,R1_H-low_voxels,R1_H-low_volume_ml,R1_H-low_effective_bins,R1_H-low_texture_eligible,R2_H-low_components,R2_H-low_largest_component_ml,R2_H-low_largest_component_fraction,R2_H-low_voxels,R2_H-low_volume_ml,R2_H-low_effective_bins,R2_H-low_texture_eligible,H-high_Dice,H-high_fraction_R1,H-high_fraction_R2,R1_H-high_components,R1_H-high_largest_component_ml,R1_H-high_largest_component_fraction,R1_H-high_voxels,R1_H-high_volume_ml,R1_H-high_effective_bins,R1_H-high_texture_eligible,R2_H-high_components,R2_H-high_largest_component_ml,R2_H-high_largest_component_fraction,R2_H-high_voxels,R2_H-high_volume_ml,R2_H-high_effective_bins,R2_H-high_texture_eligible,R1_H_high_fraction,R1_H_high_largest_component_fraction,R1_H_high_component_density,R1_habitat_interface_density,R1_H_high_radial_index,R1_signal_contrast,R2_H_high_fraction,R2_H_high_largest_component_fraction,R2_H_high_component_density,R2_habitat_interface_density,R2_H_high_radial_index,R2_signal_contrast,H-mid_Dice,H-mid_fraction_R1,H-mid_fraction_R2,R1_H-mid_components,R1_H-mid_largest_component_ml,R1_H-mid_largest_component_fraction,R1_H-mid_voxels,R1_H-mid_volume_ml,R1_H-mid_effective_bins,R1_H-mid_texture_eligible,R2_H-mid_components,R2_H-mid_largest_component_ml,R2_H-mid_largest_component_fraction,R2_H-mid_voxels,R2_H-mid_volume_ml,R2_H-mid_effective_bins,R2_H-mid_texture_eligible
IMG-182FA24923,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.7787579853113729,8960,1.0,0,0,1.0,1.0,1.0,1,18.009999999999998,1.0,9005,18.009999999999998,9,1,1,28.011999999999997,1.0,14006,28.011999999999997,10,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG-B1DBEB52F4,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.6903366412052221,32626,0.5817228653515482,0,0,0.0,0.0008570816370259267,0.0028131214330751942,1,0.05599999999999999,1.0,28,0.05599999999999999,10,0,2,0.2819999999999999,0.8103448275862069,174,0.3479999999999999,14,0,0.9886326012581392,0.983072637668738,0.9330671107302798,1,64.23199999999999,1.0,32116,64.23199999999999,35,1,1,115.42599999999997,1.0,57713,115.42599999999997,43,1,0.983072637668738,1.0,0.015305029232605839,0.006917873213137838,0.33144686726743317,2.3307101726531982,0.9330671107302798,1.0,0.008083682278951709,0.021825942153169613,0.29889425231455063,2.4861948490142822,0.5575070821529745,0.016070280694236126,0.06411976783664494,3.0,0.9439999999999997,0.8990476190476191,525.0,1.0499999999999998,20.0,1.0,7.0,2.8379999999999996,0.3577912254160363,3966.0,7.931999999999999,29.0,1.0
IMG-825C59B3C8,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.9006162421007183,22945,0.6990829751731933,0,0,0.9017013232514177,0.024787445539528784,0.026287848277377072,3,0.9059999999999998,0.773037542662116,586,1.1719999999999997,17,1,5,1.1139999999999999,0.775766016713092,718,1.4359999999999997,18,1,0.8828248373444507,0.38598198045767945,0.30490974993592795,6,18.151999999999997,0.9946301369863013,9125,18.249999999999996,27,1,7,14.027999999999997,0.8422190201729106,8328,16.655999999999995,26,1,0.38598198045767945,0.9946301369863013,0.12689818535594943,0.06998434922380609,0.3209542142025002,1.5991857051849365,0.30490974993592795,0.8422190201729106,0.12814410720169886,0.07467140189653279,0.3039635925025465,1.488590955734253,0.9324506051515465,0.5892305740027918,0.668802401786695,3.0,26.92599999999999,0.9664752333094042,13930.0,27.859999999999992,23.0,1.0,2.0,35.64999999999999,0.9758033612525319,18267.0,36.53399999999999,23.0,1.0
IMG-DA4569F340,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.6899761264392131,11416,0.9476955427157203,0,0,0.9946572580645161,0.8688396349413299,0.9029926804410265,1,19.991999999999997,1.0,9996,19.991999999999997,13,1,1,38.983999999999995,1.0,19492,38.983999999999995,13,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.07331594958713604,,,0.0,0.0,0.0,0.06043268785323822,,,0.964572192513369,0.13116036505867015,0.0970073195589734,5.0,2.7999999999999994,0.927766732935719,1509.0,3.0179999999999993,15.0,1.0,18.0,3.0379999999999994,0.7254059216809933,2094.0,4.187999999999999,16.0,1.0
IMG-8BF8DD5DE4,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.770711736881414,13931,0.3532077405532246,0,0,0.48854108440469535,0.09645460335432736,0.026475930971843777,2,2.108,0.7732942039618489,1363,2.726,14,1,2,1.094,0.9382504288164666,583,1.166,14,1,0.48903599503516754,0.08888259854221216,0.15426884650317893,4,2.108,0.839171974522293,1256,2.512,18,1,5,6.58,0.968501619075655,3397,6.794,23,1,0.08888259854221216,0.839171974522293,0.14153280022645248,0.06556506970490411,0.2506989940453276,1.149682879447937,0.15426884650317893,0.968501619075655,0.11353315168029064,0.08614895549500454,0.18728584909234552,1.3326777219772339,0.9091139668583024,0.8146627981034604,0.8192552225249773,1.0,23.024,1.0,11512.0,23.024,22.0,1.0,1.0,36.08,1.0,18040.0,36.08,24.0,1.0
IMG-16B3264BD9,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.7356379425517702,4405,0.8542221987151262,0,0,0.9475524475524476,0.30999618466234263,0.32937332937332936,3,2.9459999999999993,0.9064615384615384,1625,3.249999999999999,21,1,4,3.269999999999999,0.7371505861136158,2218,4.435999999999998,21,1,0.21428571428571427,0.005532239603204884,0.005197505197505198,4,0.04199999999999999,0.7241379310344828,29,0.05799999999999998,10,0,2,0.04999999999999999,0.7142857142857143,35,0.06999999999999997,15,0,0.005532239603204884,0.7241379310344828,0.38153376573826797,0.10902327355971003,0.1598573534388846,1.2965013980865479,0.005197505197505198,0.7142857142857143,0.14850014850014853,0.12496287496287496,0.14308275495830308,2.5253520011901855,0.9709557581898007,0.6844715757344525,0.6654291654291654,1.0,7.1759999999999975,1.0,3588.0,7.1759999999999975,23.0,1.0,1.0,8.961999999999996,1.0,4481.0,8.961999999999996,23.0,1.0
IMG-34B5A93F0D,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.676899428080566,29944,0.051299239609647974,0,0,0.5494276795005203,0.5280354666718747,0.19411875184459768,3,52.85399999999999,0.9774383252579798,27037,54.07399999999999,22,1,1,14.469999999999999,1.0,7235,14.469999999999999,20,1,0.09692671394799054,0.0397632951194266,0.05945641383381181,2,3.9799999999999995,0.9774066797642437,2036,4.071999999999999,16,1,9,3.7159999999999997,0.8384476534296029,2216,4.4319999999999995,21,1,0.0397632951194266,0.9774066797642437,0.01953010565787161,0.09094193699587916,0.49246445485745527,1.4392151832580566,0.05945641383381181,0.8384476534296029,0.12073730246035794,0.0636553889082665,0.23431496237046573,1.3585681915283203,0.647051914493775,0.4322012382086987,0.7464248343215905,5.0,40.019999999999996,0.9042024401265251,22130.0,44.25999999999999,24.0,1.0,2.0,55.62199999999999,0.9996764917325665,27820.0,55.63999999999999,33.0,1.0
IMG-893073F906,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.735609997525365,14863,0.1376599135576014,0,0,0.0,0.04019144627845616,0.00468626881765023,5,0.598,0.45648854961832064,655,1.31,11,1,4,0.144,0.6371681415929203,113,0.226,14,0,0.8204849043172396,0.6639258759280849,0.9207066727491394,2,21.616,0.9988909426987062,10820,21.64,24,1,1,44.402,1.0,22201,44.402,38,1,0.6639258759280849,0.9988909426987062,0.061360986684665886,0.0648278824323495,0.397850976619118,1.4727380275726318,0.9207066727491394,1.0,0.02073570273296562,0.032928295939949406,0.337214642160271,2.8930194973945618,0.19246069331312748,0.2958826777934589,0.0746070584332103,1.0,9.644,1.0,4822.0,9.644,20.0,1.0,6.0,2.362,0.6564758198999444,1799.0,3.598,29.0,1.0
IMG-EE9195B25E,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.8360574730120116,21995,0.4267131963447305,0,0,1.0,0.00215856455457121,0.005332631093847724,1,0.09599999999999997,1.0,48,0.09599999999999997,8,0,2,0.30199999999999994,0.9320987654320988,162,0.32399999999999995,16,0,0.7538084172476117,0.43535548860008094,0.3013594917541723,4,19.339999999999996,0.9988637537444479,9681,19.361999999999995,28,1,8,16.829999999999995,0.9191698525395958,9155,18.309999999999995,31,1,0.43535548860008094,0.9988637537444479,0.08994018977380044,0.07323379952331699,0.35180132620548954,1.167601466178894,0.3013594917541723,0.9191698525395958,0.13166990355179567,0.07987425524210803,0.29609353904683955,1.2026126384735107,0.865713682135061,0.5624859468453478,0.69330787715198,1.0,25.01599999999999,1.0,12508.0,25.01599999999999,29.0,1.0,1.0,42.123999999999995,1.0,21062.0,42.123999999999995,33.0,1.0
IMG-8F0C09D99C,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.8319586359719315,6758,0.16994241982689562,0,0,0.30434782608695654,0.0023987582898264428,0.01233759144011355,4,0.017999999999999995,0.5294117647058824,17,0.033999999999999996,8,0,7,0.13799999999999998,0.6106194690265486,113,0.22599999999999995,11,0,0.589653023062539,0.5050091717228729,0.21181351675947155,3,7.143999999999998,0.9980441464096116,3579,7.157999999999999,26,1,4,3.537999999999999,0.9118556701030928,1940,3.879999999999999,25,1,0.5050091717228729,0.9980441464096116,0.2116551432199803,0.16706645971497108,0.36468108591395776,1.6945092678070068,0.21181351675947155,0.9118556701030928,0.21836445026749648,0.1204279943225243,0.2704357286676156,1.7809699773788452,0.7681644911632205,0.4925920699873007,0.7758488918004149,1.0,6.981999999999998,1.0,3491.0,6.981999999999998,20.0,1.0,1.0,14.211999999999996,1.0,7106.0,14.211999999999996,24.0,1.0
IMG-EDA063D47C,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.6687666952270551,13269,-0.02591937296478675,0,0,0.0,0.09499367700662055,0.0,1,2.554,1.0,1277,2.554,11,1,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.604824878996913,0,0.0,0.0,0,0.0,0,0,2,30.858,0.9722117202268431,15870,31.74,36,1,0.0,0.0,0.0,0.033549058989808825,,,0.604824878996913,0.9722117202268431,0.03811120850642174,0.08287282289721407,0.36896465138503487,,0.6707451609668037,0.9050063229933795,0.395175121003087,1.0,24.332,1.0,12166.0,24.332,23.0,1.0,2.0,20.058,0.9672099527437554,10369.0,20.738,30.0,1.0
IMG-7350051976,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.8182982096043245,20133,0.06427724192057528,0,0,0.3316995098529559,0.41450136104924523,0.11733673539755879,3,16.741999999999997,0.9995223880597015,8375,16.749999999999996,18,1,3,6.505999999999999,0.9559212459594475,3403,6.805999999999999,20,1,0.019342359767891684,0.0010393466963622866,0.0942693607337425,5,0.011999999999999999,0.2857142857142857,21,0.041999999999999996,10,0,18,1.9379999999999997,0.3544257498171178,2734,5.467999999999999,22,1,0.0010393466963622866,0.2857142857142857,0.12373174956693891,0.09695619896065331,0.10540925533894598,1.1551377773284912,0.0942693607337425,0.3544257498171178,0.3103234259706228,0.10028618715950625,0.2641190069647883,1.4565675258636475,0.7352879727000488,0.5844592922543925,0.7883939038686987,3.0,23.599999999999998,0.9992378694216276,11809.0,23.617999999999995,20.0,1.0,4.0,45.705999999999996,0.9994751804067352,22865.0,45.72999999999999,26.0,1.0
IMG-4950E13031,roi_dilate1,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652665,0.7675896617899958,15399,0.030899979671032356,0,0,0.40847894586078487,0.388578950667586,0.24625568887050062,1,12.397999999999998,1.0,6199,12.397999999999998,16,1,3,9.685999999999998,0.8136760752688172,5952,11.903999999999998,19,1,0.5625,0.0012536826929104245,0.005792304509722797,2,0.021999999999999995,0.55,20,0.039999999999999994,14,0,5,0.16799999999999998,0.6,140,0.2799999999999999,18,0,0.0012536826929104245,0.55,0.06268413464552122,0.0807685074907541,0.12121320343559643,1.1053553819656372,0.005792304509722797,0.6,0.10343400910219283,0.07616880430285479,0.1316569112906907,2.1794015169143677,0.694032424974129,0.6101673666395036,0.7479520066197766,4.0,19.367999999999995,0.9948633655229094,9734.0,19.467999999999996,17.0,1.0,3.0,35.593999999999994,0.9844562451598629,18078.0,36.15599999999999,21.0,1.0
IMG-9E2C4ABE0B,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.4928124067998807,4131,0.0,0,0,0.947917993123647,1.0,0.935177044201103,2,8.477999999999998,0.9964739069111425,4254,8.507999999999997,11,1,3,23.367999999999995,0.9986324786324786,11700,23.399999999999995,18,1,0.0,0.0,0.06482295579889696,0,0.0,0.0,0,0.0,0,0,7,0.8379999999999997,0.5166461159062885,811,1.6219999999999994,16,1,0.0,0.0,0.0,0.0,,,0.06482295579889696,0.5166461159062885,0.2797538166413557,0.03668771481096635,0.3335013820494195,0.5159430503845215,,,,,,,,,,,,,,,,,
IMG-D0FB6C7AE7,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.5386072951207959,2274,0.0,0,0,0.9677712210621879,1.0,0.9584627964022895,1,4.658,1.0,2329,4.658,12,1,2,11.72,0.999829380651766,5861,11.722,16,1,0.0,0.0,0.04153720359771055,0,0.0,0.0,0,0.0,0,0,1,0.508,1.0,254,0.508,13,1,0.0,0.0,0.0,0.0,,,0.04153720359771055,1.0,0.08176614881439084,0.018887980376124283,0.28208984322562897,1.3557186126708984,,,,,,,,,,,,,,,,,
IMG-1815129EC4,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.8228760640863523,31561,0.07850261947855973,0,0,0.9304946133752198,0.9939058453100401,0.8359632437645672,3,78.168,0.9985182157273517,39142,78.284,20,1,2,62.32,0.9985899243686707,31204,62.408,23,1,0.1054713249835201,0.00609415468995988,0.1640367562354328,4,0.392,0.8166666666666667,240,0.48,10,0,9,11.834,0.9663563612608198,6123,12.246,26,1,0.00609415468995988,0.8166666666666667,0.05078462241633234,0.001993296429841044,0.07404242395304086,0.49589991569519043,0.1640367562354328,0.9663563612608198,0.12055616577812309,0.04273046320357918,0.3580658102250894,0.2959473133087158,,,,,,,,,,,,,,,,,
IMG-AD73EFA971,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.7284345047923323,5130,-0.0021013100209990245,0,0,0.9562563580874873,0.9344388146783357,0.9807184363444268,4,12.017999999999999,0.9873480118304305,6086,12.171999999999999,16,1,2,14.843999999999996,0.9994613520064638,7426,14.851999999999997,19,1,0.0,0.06556118532166437,0.019281563655573163,3,0.8339999999999997,0.9765807962529274,427,0.8539999999999998,10,1,1,0.2919999999999999,1.0,146,0.2919999999999999,14,0,0.06556118532166437,0.9765807962529274,0.23030861354214655,0.01742668509135575,0.30282284883509875,0.31844162940979004,0.019281563655573163,1.0,0.0660327522451136,0.0054146856840993135,0.2346067832404196,0.5607695579528809,,,,,,,,,,,,,,,,,
IMG-D31CF4ABF7,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.6146341463414634,2268,0.0,0,0,0.0,0.04839793860631862,0.0,6,0.3499999999999999,0.8101851851851852,216,0.43199999999999994,13,0,0,0.0,0.0,0,0.0,0,0,0.9986754966887417,0.9516020613936814,1.0,1,8.493999999999998,1.0,4247,8.493999999999998,21,1,2,5.829999999999999,0.9993143640726774,2917,5.833999999999999,18,1,0.9516020613936814,1.0,0.11203226529240423,0.02812009858839346,0.3442026344790466,2.059499979019165,1.0,0.9993143640726774,0.3428179636612959,0.0,0.37442444702602634,,,,,,,,,,,,,,,,,,
IMG-182FA24923,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.649614576033637,2781,1.0,0,0,1.0,1.0,1.0,1,5.643999999999999,1.0,2822,5.643999999999999,4,1,1,11.479999999999999,1.0,5740,11.479999999999999,8,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
IMG-B1DBEB52F4,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.47349148224804966,11896,0.0,0,0,0.0,0.015100951109627898,0.0009408812921436412,5,0.26399999999999996,0.7292817679558011,181,0.36199999999999993,10,0,3,0.03599999999999999,0.5,36,0.07199999999999998,10,0,0.9923340815721485,0.984899048890372,0.9990591187078564,2,23.587999999999997,0.9990681914443033,11805,23.609999999999996,25,1,3,76.44399999999999,0.9998953591796159,38226,76.45199999999998,37,1,0.984899048890372,0.9990681914443033,0.08343066911396631,0.004129818121141332,0.32787624426113815,1.8296916484832764,0.9990591187078564,0.9998953591796159,0.039203387172651726,0.0009147457006952067,0.285718512671523,2.485419511795044,,,,,,,,,,,,,,,,,
IMG-825C59B3C8,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.8525089885884009,10907,0.4058226975252809,0,0,0.6854413702239789,0.18367174280879864,0.39511911679256245,8,3.6999999999999993,0.852141870105942,2171,4.341999999999999,15,1,6,10.493999999999998,0.9645220588235294,5440,10.879999999999999,17,1,0.878668530047008,0.8163282571912014,0.6048808832074375,1,19.297999999999995,1.0,9649,19.297999999999995,21,1,9,15.269999999999996,0.9167867435158501,8328,16.655999999999995,20,1,0.8163282571912014,1.0,0.042301184433164135,0.056387478849407785,0.37751289137377286,0.8799412250518799,0.6048808832074375,0.9167867435158501,0.32684485764090654,0.09601975595583961,0.3343433368666566,0.7706332206726074,,,,,,,,,,,,,,,,,
IMG-DA4569F340,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.6401736516947738,3834,1.0,0,0,1.0,1.0,1.0,1,8.225999999999997,1.0,4113,8.225999999999997,9,1,3,15.721999999999998,0.9994914176732359,7865,15.729999999999999,9,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
IMG-8BF8DD5DE4,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.6334719568393841,5636,0.8763058573161955,0,0,0.9848017855244978,0.8397907239819005,0.8181309457190823,2,11.87,0.999326485940394,5939,11.878,16,1,2,17.508,0.9979480164158687,8772,17.544,15,1,0.9232420826623725,0.16020927601809956,0.18186905428091774,2,2.264,0.999117387466902,1133,2.266,11,1,3,3.892,0.997948717948718,1950,3.9,14,1,0.16020927601809956,0.999117387466902,0.1414027149321267,0.0362697963800905,0.3125802159551444,0.6651508808135986,0.18186905428091774,0.997948717948718,0.13989927252378287,0.04901137847416527,0.37235607608428356,0.6274032592773438,,,,,,,,,,,,,,,,,
IMG-16B3264BD9,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.4472295514511873,678,0.609542949639043,0,0,0.8587786259541985,0.5070993914807302,0.5620723362658846,5,0.7119999999999997,0.712,500,0.9999999999999997,10,1,4,2.231999999999999,0.9704347826086956,1150,2.299999999999999,16,1,0.9110576923076923,0.49290060851926976,0.43792766373411535,2,0.9699999999999996,0.9979423868312757,486,0.9719999999999996,11,1,1,1.7919999999999994,1.0,896,1.7919999999999994,17,1,0.49290060851926976,0.9979423868312757,1.0141987829614607,0.10091277890466532,0.48752163573140717,0.6619908809661865,0.43792766373411535,1.0,0.24437927663734124,0.15127077223851418,0.39710550622239144,0.5772919654846191,,,,,,,,,,,,,,,,,
IMG-34B5A93F0D,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.5397348006494678,11967,0.0,0,0,0.9855035605289929,0.9580456906981709,0.9273488486639576,3,53.837999999999994,0.9998514281469376,26923,53.84599999999999,19,1,1,30.123999999999995,1.0,15062,30.123999999999995,18,1,0.0,0.04195430930182905,0.07265115133604236,1,2.3579999999999997,1.0,1179,2.3579999999999997,14,1,3,2.2619999999999996,0.9584745762711865,1180,2.3599999999999994,18,1,0.04195430930182905,1.0,0.017792327948188743,0.016048679809266247,0.43649561916625634,1.559031367301941,0.07265115133604236,0.9584745762711865,0.09235315847801996,0.01748553133850511,0.3259719587776463,0.8374521732330322,,,,,,,,,,,,,,,,,
IMG-893073F906,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.5763648116589293,4904,-0.0019131867247041627,0,0,0.0,0.046226256513699784,0.019244669316949764,5,0.382,0.6945454545454546,275,0.55,14,1,12,0.154,0.3615023474178404,213,0.426,13,0,0.9854142960587566,0.9537737434863002,0.9807553306830502,1,11.348,1.0,5674,11.348,16,1,4,21.696,0.999355135882082,10855,21.71,35,1,0.9537737434863002,1.0,0.08404773911581778,0.018910741301059002,0.32248420589124094,1.1609959602355957,0.9807553306830502,0.999355135882082,0.18070112034694616,0.014410914347668955,0.3515628410380399,1.7495265007019043,,,,,,,,,,,,,,,,,
IMG-EE9195B25E,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.6987073532528078,8243,0.32635354303294717,0,0,0.8355422811274967,0.5478179037760263,0.7552007420166954,7,7.907999999999999,0.8490444492162337,4657,9.313999999999998,12,1,2,22.791999999999998,0.9997368190192122,11399,22.797999999999995,18,1,0.6947331947331947,0.45218209622397365,0.24479925798330462,11,7.591999999999998,0.9875130072840791,3844,7.687999999999998,11,1,5,6.247999999999998,0.8454668470906631,3695,7.389999999999998,21,1,0.45218209622397365,0.9875130072840791,0.6469827079167159,0.05064110104693566,0.3720528663422059,0.4278550148010254,0.24479925798330462,0.8454668470906631,0.1656287266463496,0.05336557572545382,0.3777496783001433,0.4045751094818115,,,,,,,,,,,,,,,,,
IMG-8F0C09D99C,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.7574915947960824,2591,0.41930079089112315,0,0,0.5369774919614148,0.060071942446043164,0.18591479931051466,4,0.25399999999999995,0.7604790419161677,167,0.33399999999999996,12,0,8,0.8619999999999998,0.5708609271523178,755,1.5099999999999998,13,1,0.9368421052631579,0.9399280575539568,0.8140852006894853,1,5.225999999999999,1.0,2613,5.225999999999999,18,1,5,6.597999999999998,0.9978826376285541,3306,6.611999999999998,20,1,0.9399280575539568,1.0,0.17985611510791372,0.05467625899280575,0.4254715803999927,0.6561532020568848,0.8140852006894853,0.9978826376285541,0.6156119182467374,0.10440778133464663,0.38052603678730085,0.4252207279205322,,,,,,,,,,,,,,,,,
IMG-EDA063D47C,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.6069277940445279,5493,0.003338548263371297,0,0,0.8354027379815345,0.9989337124577928,0.5268558601891935,1,11.242,1.0,5621,11.242,20,1,4,12.774,0.9718502738892271,6572,13.144,18,1,0.007677543186180422,0.0010662875422072153,0.4731441398108065,1,0.012,1.0,6,0.012,3,0,6,8.0,0.6777363605557438,5902,11.804,23,1,0.0010662875422072153,1.0,0.0888572951839346,0.001777145903678692,0.24253562503633297,0.8170404434204102,0.4731441398108065,0.6777363605557438,0.2405002405002405,0.10886644219977554,0.37648907150078187,0.503589391708374,,,,,,,,,,,,,,,,,
IMG-7350051976,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.725830361793341,9058,0.32184174501314927,0,0,0.9109293488761512,0.9338203227213258,0.7933109520491544,1,17.129999999999995,1.0,8565,17.129999999999995,15,1,1,25.047999999999995,1.0,12524,25.047999999999995,19,1,0.46581691772885286,0.06617967727867423,0.20668904795084564,4,0.8959999999999999,0.7380560131795717,607,1.2139999999999997,13,1,4,3.2839999999999994,0.5032178976402084,3263,6.525999999999999,20,1,0.06617967727867423,0.7380560131795717,0.21805494984736157,0.02927387701700829,0.3691295439768708,0.7024946212768555,0.20668904795084564,0.5032178976402084,0.12668651422056124,0.07740546018876292,0.35086616121120456,0.5937395095825195,,,,,,,,,,,,,,,,,
IMG-4950E13031,roi_erode1,8.0,2,1.9053923;3.2567736,1.3513812383272357,0.6984738955823293,6522,0.0,0,0,0.9996165350103535,0.9993324432576769,1.0,2,14.967999999999998,0.9998663994655979,7485,14.969999999999999,14,1,3,22.363999999999997,0.999731783638802,11185,22.369999999999997,16,1,0.0,0.0006675567423230974,0.0,1,0.009999999999999998,1.0,5,0.009999999999999998,3,0,0,0.0,0.0,0,0.0,0,0,0.0006675567423230974,1.0,0.06675567423230976,0.000534045393858478,0.18204947799304086,0.6263742446899414,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
IMG-9E2C4ABE0B,roi_erode1,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.4928124067998807,4131,0.2593618217478524,0,0,0.3846949327817994,0.16337564645039962,0.30748940931979857,6,1.1159999999999999,0.8028776978417266,695,1.3899999999999997,10,1,7,7.2799999999999985,0.9461918377956849,3847,7.693999999999998,14,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.03549600376116596,,,0.0,0.0,0.0,0.09487650867236833,,,0.9184372858122002,0.8366243535496004,0.6925105906802014,3.0,7.083999999999998,0.9952233773531891,3559.0,7.1179999999999986,9.0,1.0,4.0,17.317999999999998,0.9994228993536473,8664.0,17.327999999999996,19.0,1.0
IMG-D0FB6C7AE7,roi_erode1,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.5386072951207959,2274,0.10652413490388873,0,0,0.6716510903426791,0.9386002576212967,0.6508585445625511,1,4.372,1.0,2186,4.372,12,1,2,7.958,0.999748743718593,3980,7.96,14,1,0.0,0.0,0.027309893704006542,0,0.0,0.0,0,0.0,0,0,2,0.176,0.5269461077844312,167,0.334,13,0,0.0,0.0,0.0,0.028767711464147704,,,0.027309893704006542,0.5269461077844312,0.1635322976287817,0.0955846279640229,0.28124255416488847,1.535245656967163,0.1045958795562599,0.061399742378703305,0.32183156173344235,1.0,0.286,1.0,143.0,0.286,10.0,0.0,3.0,3.908,0.9928861788617886,1968.0,3.936,16.0,1.0
IMG-1815129EC4,roi_erode1,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.8228760640863523,31561,0.007715036201564628,0,0,0.016082197900379718,0.23607231730232087,0.0019824791705735792,6,16.634,0.8945896525760998,9297,18.594,18,1,2,0.144,0.972972972972973,74,0.148,8,0,0.0,0.0,0.018217376162027486,0,0.0,0.0,0,0.0,0,0,3,1.338,0.9838235294117647,680,1.36,22,1,0.0,0.0,0.0,0.05817378497790869,,,0.018217376162027486,0.9838235294117647,0.04018538859270769,0.008894366008519302,0.21091573032863495,0.9512054920196533,0.9235654653167842,0.7639276826976792,0.979800144667399,2.0,60.168,0.9999667608442746,30085.0,60.17,18.0,1.0,1.0,73.146,1.0,36573.0,73.146,26.0,1.0
